symbol,buyOrderPrice1,buyOrderQty1,sellOrderPrice1,sellQty1,lastTradedPrice,underLyingLtp,futuresLtp,spread,spreadPer,openPositions,annualisedYieldPer,volume,turnOver,transactionValue,caExpDate,ca,meta,series_key,snapshot_date
HINDZINC,0.0,0,1.99,1600,0.0,576.45,583.8,-7.35,-1.28,0,0.93,0,0.0,0.0,30-Apr-2026,INTERIM DIVIDEND - RS 11 PER SHARE 30-Apr-2026,{'isSLBSec': True},XN,2026-09-13
HINDPETRO,0.0,0,0.99,7100,0.0,352.0,356.55,-4.55,-1.29,0,0.51,0,0.0,0.0,14-Aug-2026,DIVIDEND - RS 19.25 PER SHARE 14-Aug-2026,{'isSLBSec': True},XN,2026-09-13
IDFCFIRSTB,0.0,0,0.15,16832,0.0,86.21,87.32,-1.11,-1.29,0,0.75,0,0.0,0.0,07-Aug-2026,DIVIDEND - RE 0.25 PER SHARE 07-Aug-2026,{'isSLBSec': True},XN,2026-09-13
ICICIBANK,0.0,0,0.88,2000,0.0,1379.3,1397.1,-17.8,-1.29,7598,0.26,0,0.0,0.0,03-Aug-2026,DIVIDEND - RS 12 PER SHARE 03-Aug-2026,{'isSLBSec': True},XN,2026-09-13
LICHSGFIN,0.0,0,4.9,3500,0.0,562.9,570.2,-7.3,-1.3,200,0.04,0,0.0,0.0,21-Aug-2026,DIVIDEND - RS 10 PER SHARE 21-Aug-2026,{'isSLBSec': True},XN,2026-09-13
HAL,0.0,0,5.55,51,0.0,4905.0,4969.4,-64.4,-1.31,0,0.73,0,0.0,0.0,14-Aug-2026,DIVIDEND - RS 10 PER SH 14-Aug-2026,{'isSLBSec': True},XN,2026-09-13
ITC,0.0,0,0.5,2000,0.0,259.85,263.25,-3.4,-1.31,50,0.69,0,0.0,0.0,27-May-2026,DIVIDEND - RS 8 PER SHARE 27-May-2026,{'isSLBSec': True},XN,2026-09-13
SBILIFE,0.0,0,9.9,350,0.0,1684.7,1707.0,-22.3,-1.32,0,1.49,0,0.0,0.0,06-Mar-2026,INTERIM DIVIDEND - RS 2.70 PER SHARE 06-Mar-2026,{'isSLBSec': True},XN,2026-09-13
ALKEM,0.0,0,124.0,12,0.0,5087.5,5155.5,-68.0,-1.34,14,0.35,0,0.0,0.0,07-Aug-2026,DIVIDEND - RS 10 PER SHARE 07-Aug-2026,{'isSLBSec': True},XN,2026-09-13
MAHABANK,0.03,6500,0.07,7170,0.0,84.2,85.33,-1.13,-1.34,72,0.25,0,0.0,0.0,05-Jun-2026,DIVIDEND - RS 1.20 PER SH 05-Jun-2026,{'isSLBSec': True},XN,2026-09-13
TMPV,0.0,0,1.99,6021,0.0,301.1,305.2,-4.1,-1.36,0,0.59,0,0.0,0.0,19-Jun-2026,DIVIDEND - RS 3 PER SHARE 19-Jun-2026,{'isSLBSec': True},XN,2026-09-13
YESBANK,0.0,0,0.13,3000,0.0,23.48,23.8,-0.32,-1.36,0,2.44,0,0.0,0.0,03-Jun-2019, ANNUAL GENERAL MEETING/ DIVIDEND - RS 2 PER SHARE 03-Jun-2019,{'isSLBSec': True},XN,2026-09-13
MUTHOOTFIN,0.0,0,29.0,137,0.0,2792.1,2831.1,-39.0,-1.4,10,2.82,0,0.0,0.0,17-Apr-2026,INTERIM DIVIDEND - RS 30 PER SHARE 17-Apr-2026,{'isSLBSec': True},XN,2026-09-13
MPHASIS,0.0,0,8.5,45,0.0,2295.0,2330.0,-35.0,-1.53,0,2.81,0,0.0,0.0,08-Jul-2026,DIVIDEND - RS 62 PER SHARE 08-Jul-2026,{'isSLBSec': True},XN,2026-09-13
KAYNES,25.0,1473,60.0,17,30.0,3505.0,3375.0,130.0,3.71,1292,3.95,27,769.77,95283.0,08-Sep-2023,ANNUAL GENERAL MEETING 08-Sep-2023,{'isSLBSec': True},XD,2026-09-13
PIIND,5.0,1750,0.0,0,0.0,2259.0,2210.9,48.1,2.13,0,7.16,0,0.0,0.0,07-Aug-2026,DIVIDEND - RS 10 PER SHARE 07-Aug-2026,{'isSLBSec': True},XD,2026-09-13
INOXWIND,0.0,0,0.0,0,0.0,76.5,75.0,1.5,1.96,0,0.0,0,0.0,0.0,29-Jul-2025,RIGHTS 5:78 @ PREMIUM RS 110/- 29-Jul-2025,{'isSLBSec': True},XD,2026-09-13
LTM,36.0,300,0.0,0,0.0,4275.0,4196.6,78.4,1.83,0,0.0,0,0.0,0.0,25-May-2026,DIVIDEND - RS 53 PER SHARE 25-May-2026,{'isSLBSec': True},XD,2026-09-13
WIPRO,1.0,2780,38.0,3120,2.21,167.4,164.51,2.89,1.73,300,6.1,220,376.2,37072.2,27-Jul-2026,INTERIM DIVIDEND - RS 2 PER SHARE 27-Jul-2026,{'isSLBSec': True},XD,2026-09-13
BDL,10.0,850,0.0,0,0.0,1190.0,1169.5,20.5,1.72,30,1.94,0,0.0,0.0,09-Feb-2026,INTERIM DIVIDEND - RS 4.50 PER SHARE 09-Feb-2026,{'isSLBSec': True},XD,2026-09-13
LODHA,0.0,0,0.0,0,0.0,1116.9,1097.9,19.0,1.7,0,2.48,0,0.0,0.0,07-Aug-2026,DIVIDEND - RS 4.25 PER SHARE 07-Aug-2026,{'isSLBSec': True},XD,2026-09-13
DIXON,100.0,50,0.0,0,0.0,13425.0,13205.0,220.0,1.64,2,3.66,0,0.0,0.0,16-Sep-2025,DIVIDEND - RS 8 PER SHARE 16-Sep-2025,{'isSLBSec': True},XD,2026-09-13
BLUESTARCO,10.0,650,0.0,0,0.0,1558.0,1537.0,21.0,1.35,0,0.56,0,0.0,0.0,17-Jul-2026,DIVIDEND - RS 8.50 PER SHARE 17-Jul-2026,{'isSLBSec': True},XD,2026-09-13
KFINTECH,0.0,0,0.0,0,0.0,900.0,889.65,10.35,1.15,35,0.0,0,0.0,0.0,15-Jul-2026,DIVIDEND - RS 12 PER SHARE 15-Jul-2026,{'isSLBSec': True},XD,2026-09-13
MANAPPURAM,0.0,0,0.0,0,0.0,329.0,325.5,3.5,1.06,0,0.0,0,0.0,0.0,17-Aug-2026,INTERIM DIVIDEND - RE 1 PER SHARE 17-Aug-2026,{'isSLBSec': True},XD,2026-09-13
HAVELLS,0.0,0,0.0,0,0.0,1111.0,1103.0,8.0,0.72,0,0.0,0,0.0,0.0,22-May-2026,DIVIDEND - RS 6 PER SHARE 22-May-2026,{'isSLBSec': True},XD,2026-09-13
POWERGRID,0.0,0,0.0,0,0.0,269.1,267.25,1.85,0.69,0,0.0,0,0.0,0.0,13-Aug-2026,DIVIDEND - RS 1.25 PER SHARE 13-Aug-2026,{'isSLBSec': True},XD,2026-09-13
OFSS,0.0,0,0.0,0,0.0,11763.0,11687.0,76.0,0.65,0,0.0,0,0.0,0.0,07-May-2026,INTERIM DIVIDEND - RS 270 PER SHARE 07-May-2026,{'isSLBSec': True},XD,2026-09-13
HYUNDAI,10.0,550,100.0,1,0.0,2174.0,2163.6,10.4,0.48,36025,0.47,0,0.0,0.0,05-Aug-2026,DIVIDEND - RS 21 PER SHARE 05-Aug-2026,{'isSLBSec': True},XD,2026-09-13
NAM-INDIA,0.0,0,0.0,0,0.0,1189.6,1185.0,4.6,0.39,0,0.0,0,0.0,0.0,25-Jun-2026,DIVIDEND - RS 12.50 PER SHARE 25-Jun-2026,{'isSLBSec': True},XD,2026-09-13
TECHM,0.0,0,0.0,0,0.0,1541.0,1535.5,5.5,0.36,0,0.0,0,0.0,0.0,03-Jul-2026,DIVIDEND - RS 36 PER SHARE 03-Jul-2026,{'isSLBSec': True},XD,2026-09-13
SHREECEM,0.0,0,0.0,0,0.0,22570.0,22500.0,70.0,0.31,0,0.0,0,0.0,0.0,17-Jul-2026,DIVIDEND - RS 70 PER SHARE 17-Jul-2026,{'isSLBSec': True},XD,2026-09-13
GMRAIRPORT,0.0,0,0.0,0,0.0,97.98,97.7,0.28,0.29,0,0.0,0,0.0,0.0,05-Sep-2024,ANNUAL GENERAL MEETING 05-Sep-2024,{'isSLBSec': True},XD,2026-09-13
COLPAL,0.0,0,0.0,0,0.0,1797.4,1793.1,4.3,0.24,0,0.0,0,0.0,0.0,01-Jun-2026,INTERIM DIVIDEND - RS 24 PER SHARE 01-Jun-2026,{'isSLBSec': True},XD,2026-09-13
IRFC,0.1,5425,0.81,300,0.0,81.09,80.93,0.16,0.2,0,0.4,0,0.0,0.0,13-Mar-2026,INTERIM DIVIDEND - RS 1.05 PER SHARE 13-Mar-2026,{'isSLBSec': True},XD,2026-09-13
KEI,20.0,350,154.0,20,0.0,4578.0,4569.0,9.0,0.2,350,0.56,0,0.0,0.0,28-Jan-2026,INTERIM DIVIDEND - RS 4.50 PER SHARE 28-Jan-2026,{'isSLBSec': True},XD,2026-09-13
JUBLFOOD,0.0,0,0.0,0,0.0,470.25,469.9,0.35,0.07,0,0.0,0,0.0,0.0,17-Jul-2026,DIVIDEND - RS 1.20 PER SHARE 17-Jul-2026,{'isSLBSec': True},XD,2026-09-13
SIEMENS,5.0,175,0.0,0,0.0,3957.0,3955.0,2.0,0.05,0,0.44,0,0.0,0.0,29-Jul-2026,DIVIDEND - RS 18 PER SHARE 29-Jul-2026,{'isSLBSec': True},XD,2026-09-13
PERSISTENT,0.0,0,0.0,0,0.0,5516.0,5515.0,1.0,0.02,0,0.0,0,0.0,0.0,27-Jul-2026,DIVIDEND - RS 18 PER SHARE 27-Jul-2026,{'isSLBSec': True},XD,2026-09-13
JAINREC,0.0,0,2.91,32,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
AZAD,0.0,0,27.62,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
CPSEETF,0.0,0,0.84,175,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
WAAREERTL,0.0,0,8.32,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
SAATVIKGL,0.0,0,13.47,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
SHADOWFAX,0.0,0,5.11,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
VIKRAMSOLR,0.0,0,0.92,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
MOSCHIP,0.0,0,2.76,302,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
GROWW,0.0,0,1.96,135,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
SJVN,0.0,0,2.95,185,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24-Aug-2026,DIVIDEND - RE 0.35 PER SHARE 24-Aug-2026,{'isSLBSec': True},XD,2026-09-13
SARDAEN,0.0,0,2.98,195,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,14-Aug-2026,DIVIDEND - RS 2  PER SHARE 14-Aug-2026,{'isSLBSec': True},XD,2026-09-13
SOUTHBANK,0.0,0,0.41,1000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13-Aug-2026,DIVIDEND - RE 0.45 PER SHARE 13-Aug-2026,{'isSLBSec': True},XD,2026-09-13
RAILTEL,0.0,0,4.67,278,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,13-Aug-2026,DIVIDEND - RS 1.25 PER SHARE 13-Aug-2026,{'isSLBSec': True},XD,2026-09-13
PRAJIND,0.0,0,2.53,400,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,06-Aug-2026,DIVIDEND - RS 3.60 PER SHARE 06-Aug-2026,{'isSLBSec': True},XD,2026-09-13
FIVESTAR,0.0,0,14.15,25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31-Jul-2026,DIVIDEND - RS 2 PER SHARE 31-Jul-2026,{'isSLBSec': True},XD,2026-09-13
TATACAP,0.0,0,3.63,86,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,27-Jul-2026,DIVIDEND - RE 0.57 PER SHARE 27-Jul-2026,{'isSLBSec': True},XD,2026-09-13
NEWGEN,0.0,0,6.19,155,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,17-Jul-2026,DIVIDEND - RS 6 PER SHARE 17-Jul-2026,{'isSLBSec': True},XD,2026-09-13
HAPPSTMNDS,0.0,0,1.84,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,17-Jul-2026,DIVIDEND - RS 3.65 PER SHARE 17-Jul-2026,{'isSLBSec': True},XD,2026-09-13
CRAMC,0.0,0,2.4,56,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Jul-2026,DIVIDEND - RS 2.50 PER SHARE 16-Jul-2026,{'isSLBSec': True},XD,2026-09-13
AEROFLEX,0.0,0,8.81,50,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,14-Jul-2026,DIVIDEND - RS 0.40 PER SHARE 14-Jul-2026,{'isSLBSec': True},XD,2026-09-13
VSTIND,0.0,0,1.14,310,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10-Jul-2026,DIVIDEND - RS 12 PER SHARE 10-Jul-2026,{'isSLBSec': True},XD,2026-09-13
NIACL,0.0,0,1.09,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10-Jul-2026,DIVIDEND - RS 1.50 PER SHARE 10-Jul-2026,{'isSLBSec': True},XD,2026-09-13
ZFCVINDIA,0.0,0,399.99,100,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10-Jul-2026,DIVIDEND - RS 4 PER SHARE 10-Jul-2026,{'isSLBSec': True},XD,2026-09-13
KANSAINER,0.0,0,5.08,154,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,29-Jun-2026,DIVIDEND - RS 2.50 PER SHARE 29-Jun-2026,{'isSLBSec': True},XD,2026-09-13
PIRAMALFIN,0.0,0,56.0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,12-Jun-2026,DIVIDEND - RS 11 PER SHARE 12-Jun-2026,{'isSLBSec': True},XD,2026-09-13
JMFINANCIL,0.0,0,3.38,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,12-Jun-2026,DIVIDEND - RS 1.75 PER SHARE 12-Jun-2026,{'isSLBSec': True},XD,2026-09-13
MSTCLTD,0.0,0,19.55,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18-Feb-2026,INTERIM DIVIDEND - RS 7.60 PER SHARE 18-Feb-2026,{'isSLBSec': True},XD,2026-09-13
IGL,0.0,0,4.08,200,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18-Feb-2026,INTERIM DIVIDEND - RS  3.25 PER SHARE 18-Feb-2026,{'isSLBSec': True},XD,2026-09-13
IRCON,0.0,0,3.5,64,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,17-Feb-2026,INTERIM DIVIDEND - RS 1.20 PER SHARE 17-Feb-2026,{'isSLBSec': True},XD,2026-09-13
KPIGREEN,0.0,0,7.67,72,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,28-Jan-2026,INTERIM DIVIDEND - RE 0.20 PER SHARE 28-Jan-2026,{'isSLBSec': True},XD,2026-09-13
HFCL,1.0,2000,2.55,625,0.0,0.0,0.0,0.0,0.0,99247,0.0,0,0.0,0.0,08-Sep-2025,DIVIDEND - RE 0.10 PER SHARE 08-Sep-2025,{'isSLBSec': True},XD,2026-09-13
PPLPHARMA,0.0,0,94.07,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Jul-2025,DIVIDEND - RE 0.14 PER SHARE 16-Jul-2025,{'isSLBSec': True},XD,2026-09-13
CCAVENUE,0.0,0,0.68,138,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,26-Jun-2025,RIGHTS 67:267 @ PREMIUM RS 9/- 26-Jun-2025,{'isSLBSec': True},XD,2026-09-13
EPACK,0.0,0,1.88,108,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,30-Aug-2024,ANNUAL GENERAL MEETING 30-Aug-2024,{'isSLBSec': True},XD,2026-09-13
ALPL30IETF,0.0,0,0.73,1462,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10-May-2024,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE 10-May-2024,{'isSLBSec': True},XD,2026-09-13
MON100,0.0,0,2.59,50,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,17-Jun-2021, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE 17-Jun-2021,{'isSLBSec': True},XD,2026-09-13
GTLINFRA,0.0,0,0.04,15000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,21-Sep-2015, ANNUAL GENERAL MEETING 21-Sep-2015,{'isSLBSec': True},XD,2026-09-13
JUNIORBEES,0.0,0,20.93,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10-Mar-2014,DIVIDEND-RS.1 PER UNIT 10-Mar-2014,{'isSLBSec': True},XD,2026-09-13
NHPC,0.0,0,2.4,12,0.0,76.38,76.43,-0.05,-0.07,0,1.21,0,0.0,0.0,12-Aug-2026,DIVIDEND - RE 0.21 PER SH 12-Aug-2026,{'isSLBSec': True},XD,2026-09-13
PETRONET,0.0,0,0.0,0,1.14,287.2,287.6,-0.4,-0.14,17,1.83,17,19.38,4927.28,12-Jun-2026,DIVIDEND - RS 3 PER SHARE 12-Jun-2026,{'isSLBSec': True},XD,2026-09-13
HCLTECH,0.0,0,14.0,500,0.0,1206.1,1210.0,-3.9,-0.32,200,5.47,0,0.0,0.0,17-Jul-2026,INTERIM DIVIDEND - RS 12 PER SHARE 17-Jul-2026,{'isSLBSec': True},XD,2026-09-13
MAZDOCK,0.0,0,23.8,6,0.0,2339.0,2350.0,-11.0,-0.47,0,0.0,0,0.0,0.0,20-Aug-2026,DIVIDEND - RS 4.62 PER SHARE 20-Aug-2026,{'isSLBSec': True},XD,2026-09-13
PREMIERENE,0.0,0,9.67,3,0.0,974.2,980.7,-6.5,-0.67,0,0.0,0,0.0,0.0,08-May-2026,INTERIM DIVIDEND - RE 0.75 PER SHARE 08-May-2026,{'isSLBSec': True},XD,2026-09-13
RVNL,0.0,0,2.54,84,0.0,204.9,206.51,-1.61,-0.79,220,9.02,0,0.0,0.0,18-Aug-2026,DIVIDEND - RE 0.71 PER SHARE 18-Aug-2026,{'isSLBSec': True},XD,2026-09-13
VBL,0.0,0,4.1,103,0.0,416.5,420.05,-3.55,-0.85,0,0.79,0,0.0,0.0,31-Jul-2026,INTERIM DIVIDEND - RE 0.50 PER SHARE 31-Jul-2026,{'isSLBSec': True},XD,2026-09-13
PFC,0.0,0,0.67,5,0.0,353.45,356.5,-3.05,-0.86,0,0.26,0,0.0,0.0,27-Aug-2026,INTERIM DIVIDEND - RS 3.90 PER SHARE 27-Aug-2026,{'isSLBSec': True},XD,2026-09-13
ASHOKLEY,0.0,0,1.66,144,0.0,163.75,165.25,-1.5,-0.92,0,0.71,0,0.0,0.0,03-Jun-2026,INTERIM DIVIDEND - RS 2.50 PER SHARE 03-Jun-2026,{'isSLBSec': True},XD,2026-09-13
AUROPHARMA,0.0,0,16.66,20,0.0,1679.8,1695.2,-15.4,-0.92,0,1.35,0,0.0,0.0,17-Apr-2026,BUY BACK 17-Apr-2026,{'isSLBSec': True},XD,2026-09-13
POLICYBZR,0.0,0,17.7,30,0.0,1797.3,1815.0,-17.7,-0.98,0,4.55,0,0.0,0.0,, ,{'isSLBSec': True},XD,2026-09-13
TATASTEEL,0.0,0,1.04,7,0.0,183.0,185.0,-2.0,-1.09,0,0.1,0,0.0,0.0,12-Jun-2026,DIVIDEND - RS 4 PER SHARE 12-Jun-2026,{'isSLBSec': True},XD,2026-09-13
CONCOR,0.0,0,5.03,67,0.0,499.25,504.75,-5.5,-1.1,0,0.82,0,0.0,0.0,04-Aug-2026,INTERIM DIVIDEND - RS 1.60 PER SHARE 04-Aug-2026,{'isSLBSec': True},XD,2026-09-13
BEL,0.0,0,1.8,100,0.0,404.35,409.15,-4.8,-1.19,0,0.11,0,0.0,0.0,13-Aug-2026,DIVIDEND - RE 0.55 PER SHARE 13-Aug-2026,{'isSLBSec': True},XD,2026-09-13
HDFCBANK,0.0,0,2.0,762,0.0,708.25,717.5,-9.25,-1.31,10032,0.33,0,0.0,0.0,19-Jun-2026,DIVIDEND - RS 13 PER SHARE 19-Jun-2026,{'isSLBSec': True},XD,2026-09-13
UNITDSPR,0.0,0,13.98,7,0.0,1395.0,1413.5,-18.5,-1.33,0,1.29,0,0.0,0.0,08-Jul-2026,DIVIDEND - RS 11 PER SHARE 08-Jul-2026,{'isSLBSec': True},XD,2026-09-13
BPCL,0.0,0,26.9,500,0.0,304.5,308.6,-4.1,-1.35,0,0.83,0,0.0,0.0,02-Feb-2026,INTERIM DIVIDEND - RS 10 PER SHARE 02-Feb-2026,{'isSLBSec': True},XD,2026-09-13
MCX,0.0,0,21.97,25,0.0,3276.0,3323.4,-47.4,-1.45,0,1.97,0,0.0,0.0,28-Aug-2026,DIVIDEND - RS 8 PER SHARE 28-Aug-2026,{'isSLBSec': True},XD,2026-09-13
INFY,0.0,0,5.75,8,0.0,1037.7,1052.8,-15.1,-1.46,400,3.1,0,0.0,0.0,10-Jun-2026,DIVIDEND - RS 25 PER SHARE 10-Jun-2026,{'isSLBSec': True},XD,2026-09-13
HINDZINC,0.0,0,1.86,11,0.0,576.45,585.25,-8.8,-1.53,0,0.13,0,0.0,0.0,30-Apr-2026,INTERIM DIVIDEND - RS 11 PER SHARE 30-Apr-2026,{'isSLBSec': True},XD,2026-09-13
JIOFIN,0.0,0,1.02,200,0.0,229.9,233.45,-3.55,-1.54,0,0.14,0,0.0,0.0,10-Aug-2026,DIVIDEND - RS 0.60 PER SHARE 10-Aug-2026,{'isSLBSec': True},XD,2026-09-13
AMBUJACEM,0.0,0,5.27,100,0.0,391.85,398.0,-6.15,-1.57,0,0.01,0,0.0,0.0,12-Jun-2026,DIVIDEND - RS 2 PER SHARE 12-Jun-2026,{'isSLBSec': True},XD,2026-09-13
HINDPETRO,0.0,0,11.74,200,0.0,352.0,357.6,-5.6,-1.59,0,0.96,0,0.0,0.0,14-Aug-2026,DIVIDEND - RS 19.25 PER SHARE 14-Aug-2026,{'isSLBSec': True},XD,2026-09-13
BAJFINANCE,0.0,0,2.04,28,0.0,1034.5,1051.1,-16.6,-1.6,0,0.31,0,0.0,0.0,30-Jun-2026,DIVIDEND - RS 6 PER SHARE 30-Jun-2026,{'isSLBSec': True},XD,2026-09-13
IOC,0.0,0,11.83,1500,0.0,135.11,137.33,-2.22,-1.64,0,1.3,0,0.0,0.0,14-Aug-2026,DIVIDEND - RS 1.25 PER SHARE 14-Aug-2026,{'isSLBSec': True},XD,2026-09-13
IDEA,0.05,1,0.11,16400,0.0,14.97,15.22,-0.25,-1.67,1000,0.31,0,0.0,0.0,20-Aug-2024,ANNUAL GENERAL MEETING 20-Aug-2024,{'isSLBSec': True},XD,2026-09-13
M&M,0.0,0,58.92,10,0.0,3107.0,3159.2,-52.2,-1.68,0,0.33,0,0.0,0.0,03-Jul-2026,DIVIDEND - RS 33 PER SHARE 03-Jul-2026,{'isSLBSec': True},XD,2026-09-13
RELIANCE,0.0,0,2.83,10,0.0,1257.5,1279.4,-21.9,-1.74,0,0.05,0,0.0,0.0,05-Jun-2026,DIVIDEND - RS 6 PER SHARE 05-Jun-2026,{'isSLBSec': True},XD,2026-09-13
SUZLON,0.0,0,24.53,15,0.0,44.12,44.94,-0.82,-1.86,0,1.68,0,0.0,0.0,03-Sep-2024,ANNUAL GENERAL MEETING 03-Sep-2024,{'isSLBSec': True},XD,2026-09-13
GAIL,0.0,0,1.74,311,0.0,173.62,177.15,-3.53,-2.03,0,0.8,0,0.0,0.0,02-Sep-2026,DIVIDEND - RE 0.50 PER SHARE 02-Sep-2026,{'isSLBSec': True},XD,2026-09-13
GROWW,0.0,0,3.74,400,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},X1,2026-09-13
WAAREERTL,0.0,0,13.24,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},X1,2026-09-13
UNIMECH,0.0,0,12.41,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},X1,2026-09-13
TIMEX,0.0,0,23.95,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},X1,2026-09-13
BLS,0.0,0,3.74,17,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RE 0.50 PER SHARE 16-Sep-2026,{'isSLBSec': True},X1,2026-09-13
HINDCOPPER,0.0,0,8.39,397,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RS 1.86 PER SHARE 16-Sep-2026,{'isSLBSec': True},X1,2026-09-13
COALINDIA,0.0,0,1.28,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 5.25 PER SHARE 04-Sep-2026,{'isSLBSec': True},X1,2026-09-13
MAHSEAMLES,0.0,0,5.7,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,01-Sep-2026,DIVIDEND - RS 10 PER SHARE 01-Sep-2026,{'isSLBSec': True},X1,2026-09-13
NATIONALUM,0.0,0,2.56,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,24-Aug-2026,DIVIDEND - RE 1 PER SHARE 24-Aug-2026,{'isSLBSec': True},X1,2026-09-13
IOC,0.0,0,16.94,1500,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,14-Aug-2026,DIVIDEND - RS 1.25 PER SHARE 14-Aug-2026,{'isSLBSec': True},X1,2026-09-13
VBL,0.0,0,6.52,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31-Jul-2026,INTERIM DIVIDEND - RE 0.50 PER SHARE 31-Jul-2026,{'isSLBSec': True},X1,2026-09-13
PERSISTENT,0.0,0,87.55,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,27-Jul-2026,DIVIDEND - RS 18 PER SHARE 27-Jul-2026,{'isSLBSec': True},X1,2026-09-13
TATACAP,0.0,0,16.73,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,27-Jul-2026,DIVIDEND - RE 0.57 PER SHARE 27-Jul-2026,{'isSLBSec': True},X1,2026-09-13
MSUMI,0.0,0,0.29,235,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,14-Jul-2026,DIVIDEND - RE 0.58 PER SHARE 14-Jul-2026,{'isSLBSec': True},X1,2026-09-13
BSE,0.0,0,52.53,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10-Jul-2026,DIVIDEND - RS 10 PER SHARE 10-Jul-2026,{'isSLBSec': True},X1,2026-09-13
